"","GENEID","SYMBOL","TXID"
"3813","ENSG00000150275","PCDH15","ENST00000395438"
"3814","ENSG00000150275","PCDH15","ENST00000612394"
"3815","ENSG00000107902","LHPP","ENST00000392757"
"3816","ENSG00000107902","LHPP","ENST00000368842"
"3817","ENSG00000107902","LHPP","ENST00000368839"
"3818","ENSG00000107902","LHPP","ENST00000487190"
"3819","ENSG00000107902","LHPP","ENST00000481452"
"3820","ENSG00000107902","LHPP","ENST00000493240"
"3821","ENSG00000107902","LHPP","ENST00000482963"
"3822","ENSG00000107902","LHPP","ENST00000486535"
"3823","ENSG00000107902","LHPP","ENST00000492187"
"3824","ENSG00000237166","AC007163.3","ENST00000452787"
"3825","ENSG00000248445","SEMA6A-AS1","ENST00000512128"
"3826","ENSG00000248445","SEMA6A-AS1","ENST00000508424"
"3827","ENSG00000248445","SEMA6A-AS1","ENST00000510682"
"3828","ENSG00000248445","SEMA6A-AS1","ENST00000508640"
"3829","ENSG00000248445","SEMA6A-AS1","ENST00000514214"
"3830","ENSG00000248445","SEMA6A-AS1","ENST00000507558"
"3831","ENSG00000136274","NACAD","ENST00000490531"
"3832","ENSG00000136274","NACAD","ENST00000460409"
"3833","ENSG00000244301","AOX3P","ENST00000491025"
"3834","ENSG00000244301","AOX3P","ENST00000479041"
"3835","ENSG00000244301","AOX3P","ENST00000467633"
"3836","ENSG00000244301","AOX3P","ENST00000484406"
"3837","ENSG00000244301","AOX3P","ENST00000469595"
"3838","ENSG00000166091","CMTM5","ENST00000359320"
"3839","ENSG00000166091","CMTM5","ENST00000339180"
"3840","ENSG00000166091","CMTM5","ENST00000342473"
"3841","ENSG00000166091","CMTM5","ENST00000397227"
"3842","ENSG00000166091","CMTM5","ENST00000553750"
"3843","ENSG00000166091","CMTM5","ENST00000555731"
"3844","ENSG00000166091","CMTM5","ENST00000382809"
"3845","ENSG00000166091","CMTM5","ENST00000555487"
"3846","ENSG00000107957","SH3PXD2A","ENST00000369774"
"3847","ENSG00000107957","SH3PXD2A","ENST00000315994"
"3848","ENSG00000107957","SH3PXD2A","ENST00000420222"
"3849","ENSG00000107957","SH3PXD2A","ENST00000355946"
"3850","ENSG00000143157","POGK","ENST00000449930"
"3851","ENSG00000143157","POGK","ENST00000367876"
"3852","ENSG00000143157","POGK","ENST00000367875"
"3853","ENSG00000143995","MEIS1","ENST00000496248"
"3854","ENSG00000143995","MEIS1","ENST00000560281"
"3855","ENSG00000143995","MEIS1","ENST00000491706"
"3856","ENSG00000143995","MEIS1","ENST00000272369"
"3857","ENSG00000143995","MEIS1","ENST00000488550"
"3858","ENSG00000143995","MEIS1","ENST00000490726"
"3859","ENSG00000143995","MEIS1","ENST00000398506"
"3860","ENSG00000143995","MEIS1","ENST00000495021"
"3861","ENSG00000143995","MEIS1","ENST00000409622"
"3862","ENSG00000143995","MEIS1","ENST00000437869"
"3863","ENSG00000143995","MEIS1","ENST00000466811"
"3864","ENSG00000143995","MEIS1","ENST00000498705"
"3865","ENSG00000143995","MEIS1","ENST00000606455"
"3866","ENSG00000143995","MEIS1","ENST00000475239"
"3867","ENSG00000143995","MEIS1","ENST00000409517"
"3868","ENSG00000143995","MEIS1","ENST00000542964"
"3869","ENSG00000143995","MEIS1","ENST00000450027"
"3870","ENSG00000107104","KANK1","ENST00000382303"
"3871","ENSG00000107104","KANK1","ENST00000467541"
"3872","ENSG00000107104","KANK1","ENST00000475690"
"3873","ENSG00000107104","KANK1","ENST00000489369"
"3874","ENSG00000107104","KANK1","ENST00000354485"
"3875","ENSG00000107104","KANK1","ENST00000382297"
"3876","ENSG00000107104","KANK1","ENST00000382293"
"3877","ENSG00000107104","KANK1","ENST00000382289"
"3878","ENSG00000107104","KANK1","ENST00000382286"
"3879","ENSG00000107104","KANK1","ENST00000619269"
"3880","ENSG00000198756","COLGALT2","ENST00000486375"
"3881","ENSG00000198756","COLGALT2","ENST00000367521"
"3882","ENSG00000198756","COLGALT2","ENST00000361927"
"3883","ENSG00000198756","COLGALT2","ENST00000367520"
"3884","ENSG00000182168","UNC5C","ENST00000453304"
"3885","ENSG00000182168","UNC5C","ENST00000513796"
"3886","ENSG00000182168","UNC5C","ENST00000506749"
"3887","ENSG00000182168","UNC5C","ENST00000504962"
"3888","ENSG00000182168","UNC5C","ENST00000610318"
"3889","ENSG00000224189","HAGLR","ENST00000416928"
"3890","ENSG00000224189","HAGLR","ENST00000417086"
"3891","ENSG00000224189","HAGLR","ENST00000547207"
"3892","ENSG00000224189","HAGLR","ENST00000436126"
"3893","ENSG00000224189","HAGLR","ENST00000447538"
"3894","ENSG00000224189","HAGLR","ENST00000549329"
"3895","ENSG00000224189","HAGLR","ENST00000546798"
"3896","ENSG00000224189","HAGLR","ENST00000413969"
"3897","ENSG00000224189","HAGLR","ENST00000552156"
"3898","ENSG00000224189","HAGLR","ENST00000456876"
"3899","ENSG00000224189","HAGLR","ENST00000425005"
"3900","ENSG00000224189","HAGLR","ENST00000452365"
"3901","ENSG00000221914","PPP2R2A","ENST00000380737"
"3902","ENSG00000221914","PPP2R2A","ENST00000518254"
"3903","ENSG00000221914","PPP2R2A","ENST00000520329"
"3904","ENSG00000221914","PPP2R2A","ENST00000524169"
"3905","ENSG00000221914","PPP2R2A","ENST00000518397"
"3906","ENSG00000221914","PPP2R2A","ENST00000522535"
"3907","ENSG00000221914","PPP2R2A","ENST00000522150"
"3908","ENSG00000221914","PPP2R2A","ENST00000523473"
"3909","ENSG00000221914","PPP2R2A","ENST00000521095"
"3910","ENSG00000221914","PPP2R2A","ENST00000523925"
"3911","ENSG00000221914","PPP2R2A","ENST00000524099"
"3912","ENSG00000221914","PPP2R2A","ENST00000519636"
"3913","ENSG00000221914","PPP2R2A","ENST00000315985"
"3914","ENSG00000221914","PPP2R2A","ENST00000522482"
"3915","ENSG00000221914","PPP2R2A","ENST00000521557"
"3916","ENSG00000221914","PPP2R2A","ENST00000519439"
"3917","ENSG00000221914","PPP2R2A","ENST00000521484"
"3918","ENSG00000221914","PPP2R2A","ENST00000523964"
"3919","ENSG00000221914","PPP2R2A","ENST00000520438"
"3920","ENSG00000221914","PPP2R2A","ENST00000518215"
"3921","ENSG00000221914","PPP2R2A","ENST00000518890"
"3922","ENSG00000221914","PPP2R2A","ENST00000517754"
"3923","ENSG00000221914","PPP2R2A","ENST00000518208"
"3924","ENSG00000221914","PPP2R2A","ENST00000630149"
"3925","ENSG00000148218","ALAD","ENST00000409155"
"3926","ENSG00000148218","ALAD","ENST00000482847"
"3927","ENSG00000148218","ALAD","ENST00000468504"
"3928","ENSG00000148218","ALAD","ENST00000464749"
"3929","ENSG00000148218","ALAD","ENST00000448137"
"3930","ENSG00000148218","ALAD","ENST00000482001"
"3931","ENSG00000148218","ALAD","ENST00000452726"
"3932","ENSG00000148218","ALAD","ENST00000494848"
"3933","ENSG00000148218","ALAD","ENST00000445750"
"3934","ENSG00000214253","FIS1","ENST00000449367"
"3935","ENSG00000214253","FIS1","ENST00000482199"
"3936","ENSG00000214253","FIS1","ENST00000474120"
"3937","ENSG00000214253","FIS1","ENST00000442303"
"3938","ENSG00000214253","FIS1","ENST00000463406"
"3939","ENSG00000214253","FIS1","ENST00000223136"
"3940","ENSG00000214253","FIS1","ENST00000473527"
"3941","ENSG00000214253","FIS1","ENST00000435848"
"3942","ENSG00000214253","FIS1","ENST00000480497"
"3943","ENSG00000132561","MATN2","ENST00000521689"
"3944","ENSG00000132561","MATN2","ENST00000524308"
"3945","ENSG00000132561","MATN2","ENST00000523490"
"3946","ENSG00000132561","MATN2","ENST00000522025"
"3947","ENSG00000132561","MATN2","ENST00000520160"
"3948","ENSG00000132561","MATN2","ENST00000520016"
"3949","ENSG00000132561","MATN2","ENST00000518154"
"3950","ENSG00000132561","MATN2","ENST00000521041"
"3951","ENSG00000132561","MATN2","ENST00000519585"
"3952","ENSG00000132561","MATN2","ENST00000518238"
"3953","ENSG00000132561","MATN2","ENST00000522270"
"3954","ENSG00000132561","MATN2","ENST00000521952"
"3955","ENSG00000132561","MATN2","ENST00000517321"
"3956","ENSG00000132561","MATN2","ENST00000518370"
"3957","ENSG00000132561","MATN2","ENST00000519582"
"3958","ENSG00000132561","MATN2","ENST00000523561"
"3959","ENSG00000132561","MATN2","ENST00000522135"
"3960","ENSG00000132561","MATN2","ENST00000254898"
"3961","ENSG00000107798","LIPA","ENST00000336233"
"3962","ENSG00000107798","LIPA","ENST00000371837"
"3963","ENSG00000107798","LIPA","ENST00000428800"
"3964","ENSG00000107798","LIPA","ENST00000282673"
"3965","ENSG00000107798","LIPA","ENST00000487618"
"3966","ENSG00000107798","LIPA","ENST00000463623"
"3967","ENSG00000107798","LIPA","ENST00000489359"
"3968","ENSG00000107798","LIPA","ENST00000456827"
"3969","ENSG00000019144","PHLDB1","ENST00000531987"
"3970","ENSG00000019144","PHLDB1","ENST00000526826"
"3971","ENSG00000019144","PHLDB1","ENST00000529005"
"3972","ENSG00000019144","PHLDB1","ENST00000525226"
"3973","ENSG00000019144","PHLDB1","ENST00000526537"
"3974","ENSG00000019144","PHLDB1","ENST00000620788"
"3975","ENSG00000019144","PHLDB1","ENST00000600882"
"3976","ENSG00000019144","PHLDB1","ENST00000530708"
"3977","ENSG00000019144","PHLDB1","ENST00000613413"
"3978","ENSG00000019144","PHLDB1","ENST00000601898"
"3979","ENSG00000019144","PHLDB1","ENST00000356063"
"3980","ENSG00000019144","PHLDB1","ENST00000532639"
"3981","ENSG00000019144","PHLDB1","ENST00000525427"
"3982","ENSG00000019144","PHLDB1","ENST00000527259"
"3983","ENSG00000019144","PHLDB1","ENST00000526374"
"3984","ENSG00000019144","PHLDB1","ENST00000617208"
"3985","ENSG00000019144","PHLDB1","ENST00000532517"
"3986","ENSG00000019144","PHLDB1","ENST00000614369"
"3987","ENSG00000019144","PHLDB1","ENST00000527898"
"3988","ENSG00000019144","PHLDB1","ENST00000534140"
"3989","ENSG00000019144","PHLDB1","ENST00000612681"
"3990","ENSG00000019144","PHLDB1","ENST00000526699"
"3991","ENSG00000019144","PHLDB1","ENST00000527500"
"3992","ENSG00000019144","PHLDB1","ENST00000528875"
"3993","ENSG00000019144","PHLDB1","ENST00000392852"
"3994","ENSG00000019144","PHLDB1","ENST00000524713"
"3995","ENSG00000019144","PHLDB1","ENST00000530994"
"3996","ENSG00000019144","PHLDB1","ENST00000528594"
"3997","ENSG00000019144","PHLDB1","ENST00000621027"
"3998","ENSG00000019144","PHLDB1","ENST00000361417"
"3999","ENSG00000138670","RASGEF1B","ENST00000509081"
"4000","ENSG00000138670","RASGEF1B","ENST00000264400"
"4001","ENSG00000138670","RASGEF1B","ENST00000638048"
"4002","ENSG00000138670","RASGEF1B","ENST00000335927"
"4003","ENSG00000138670","RASGEF1B","ENST00000504863"
"4004","ENSG00000138670","RASGEF1B","ENST00000436139"
"4005","ENSG00000138670","RASGEF1B","ENST00000514889"
"4006","ENSG00000138670","RASGEF1B","ENST00000507538"
"4007","ENSG00000138670","RASGEF1B","ENST00000512716"
"4008","ENSG00000138670","RASGEF1B","ENST00000514050"
"4009","ENSG00000138670","RASGEF1B","ENST00000512343"
"4010","ENSG00000138670","RASGEF1B","ENST00000510780"
"4011","ENSG00000138670","RASGEF1B","ENST00000508294"
"4012","ENSG00000138670","RASGEF1B","ENST00000613784"
"4013","ENSG00000118946","PCDH17","ENST00000484979"
"4014","ENSG00000118946","PCDH17","ENST00000377918"
"4015","ENSG00000118946","PCDH17","ENST00000612954"
"4016","ENSG00000118946","PCDH17","ENST00000615375"
"4017","ENSG00000092871","RFFL","ENST00000315249"
"4018","ENSG00000092871","RFFL","ENST00000580569"
"4019","ENSG00000092871","RFFL","ENST00000584655"
"4020","ENSG00000092871","RFFL","ENST00000394597"
"4021","ENSG00000092871","RFFL","ENST00000447669"
"4022","ENSG00000092871","RFFL","ENST00000415395"
"4023","ENSG00000092871","RFFL","ENST00000413582"
"4024","ENSG00000092871","RFFL","ENST00000581039"
"4025","ENSG00000092871","RFFL","ENST00000584541"
"4026","ENSG00000092871","RFFL","ENST00000582308"
"4027","ENSG00000092871","RFFL","ENST00000414419"
"4028","ENSG00000092871","RFFL","ENST00000581265"
"4029","ENSG00000189067","LITAF","ENST00000571688"
"4030","ENSG00000189067","LITAF","ENST00000413364"
"4031","ENSG00000189067","LITAF","ENST00000339430"
"4032","ENSG00000189067","LITAF","ENST00000570904"
"4033","ENSG00000189067","LITAF","ENST00000571459"
"4034","ENSG00000189067","LITAF","ENST00000575426"
"4035","ENSG00000189067","LITAF","ENST00000573332"
"4036","ENSG00000189067","LITAF","ENST00000572255"
"4037","ENSG00000189067","LITAF","ENST00000576036"
"4038","ENSG00000189067","LITAF","ENST00000574763"
"4039","ENSG00000189067","LITAF","ENST00000571627"
"4040","ENSG00000189067","LITAF","ENST00000570798"
"4041","ENSG00000189067","LITAF","ENST00000574701"
"4042","ENSG00000189067","LITAF","ENST00000571976"
"4043","ENSG00000189067","LITAF","ENST00000574703"
"4044","ENSG00000189067","LITAF","ENST00000574848"
"4045","ENSG00000189067","LITAF","ENST00000571277"
"4046","ENSG00000189067","LITAF","ENST00000576334"
"4047","ENSG00000189067","LITAF","ENST00000620789"
"4048","ENSG00000189067","LITAF","ENST00000622633"
"4049","ENSG00000189067","LITAF","ENST00000381810"
"4050","LRG_253","LITAF","LRG_253t1"
"4051","ENSG00000172466","ZNF24","ENST00000261332"
"4052","ENSG00000172466","ZNF24","ENST00000589881"
"4053","ENSG00000172466","ZNF24","ENST00000399061"
"4054","ENSG00000172466","ZNF24","ENST00000590140"
"4055","ENSG00000172466","ZNF24","ENST00000589539"
"4056","ENSG00000172466","ZNF24","ENST00000593130"
"4057","ENSG00000136451","VEZF1","ENST00000258963"
"4058","ENSG00000136451","VEZF1","ENST00000584396"
"4059","ENSG00000136451","VEZF1","ENST00000581208"
"4060","ENSG00000136451","VEZF1","ENST00000583932"
"4061","ENSG00000122591","FAM126A","ENST00000421730"
"4062","ENSG00000122591","FAM126A","ENST00000432176"
"4063","ENSG00000122591","FAM126A","ENST00000440481"
"4064","ENSG00000122591","FAM126A","ENST00000409923"
"4065","ENSG00000122591","FAM126A","ENST00000498833"
"4066","ENSG00000122591","FAM126A","ENST00000477349"
"4067","ENSG00000122591","FAM126A","ENST00000409763"
"4068","ENSG00000122591","FAM126A","ENST00000467005"
"4069","ENSG00000122591","FAM126A","ENST00000465661"
"4070","ENSG00000133256","PDE6B","ENST00000255622"
"4071","ENSG00000133256","PDE6B","ENST00000496514"
"4072","ENSG00000133256","PDE6B","ENST00000465426"
"4073","ENSG00000133256","PDE6B","ENST00000474251"
"4074","ENSG00000133256","PDE6B","ENST00000487902"
"4075","ENSG00000133256","PDE6B","ENST00000476034"
"4076","ENSG00000133256","PDE6B","ENST00000488061"
"4077","ENSG00000133256","PDE6B","ENST00000429163"
"4078","ENSG00000133256","PDE6B","ENST00000467152"
"4079","ENSG00000133256","PDE6B","ENST00000460119"
"4080","ENSG00000133256","PDE6B","ENST00000471824"
"4081","ENSG00000133256","PDE6B","ENST00000461490"
"4082","ENSG00000176720","BOK","ENST00000318407"
"4083","ENSG00000153721","CNKSR3","ENST00000607772"
"4084","ENSG00000153721","CNKSR3","ENST00000433165"
"4085","ENSG00000153721","CNKSR3","ENST00000479339"
"4086","ENSG00000153721","CNKSR3","ENST00000424998"
"4087","ENSG00000153721","CNKSR3","ENST00000454664"
"4088","ENSG00000225140","RP11-809C18.3","ENST00000451601"
"4089","ENSG00000131711","MAP1B","ENST00000512974"
"4090","ENSG00000131711","MAP1B","ENST00000296755"
"4091","ENSG00000131711","MAP1B","ENST00000504183"
"4092","ENSG00000131711","MAP1B","ENST00000513526"
"4093","ENSG00000131711","MAP1B","ENST00000511641"
"4094","ENSG00000131711","MAP1B","ENST00000504492"
"4095","ENSG00000180776","ZDHHC20","ENST00000626464"
"4096","ENSG00000180776","ZDHHC20","ENST00000400590"
"4097","ENSG00000180776","ZDHHC20","ENST00000464055"
"4098","ENSG00000180776","ZDHHC20","ENST00000477811"
"4099","ENSG00000180776","ZDHHC20","ENST00000494731"
"4100","ENSG00000180776","ZDHHC20","ENST00000484277"
"4101","ENSG00000180776","ZDHHC20","ENST00000382466"
"4102","ENSG00000180776","ZDHHC20","ENST00000542645"
"4103","ENSG00000180776","ZDHHC20","ENST00000320220"
"4104","ENSG00000180776","ZDHHC20","ENST00000415724"
"4105","ENSG00000172548","NIPAL4","ENST00000435489"
"4106","ENSG00000172548","NIPAL4","ENST00000311946"
"4107","ENSG00000172548","NIPAL4","ENST00000521390"
"4108","ENSG00000172548","NIPAL4","ENST00000519150"
"4109","ENSG00000172548","NIPAL4","ENST00000519946"
"4110","ENSG00000203778","FAM229B","ENST00000368656"
"4111","ENSG00000203778","FAM229B","ENST00000604268"
"4112","ENSG00000250241","RP11-9G1.3","ENST00000506897"
"4113","ENSG00000250241","RP11-9G1.3","ENST00000505289"
"4114","ENSG00000250241","RP11-9G1.3","ENST00000509715"
"4115","ENSG00000134569","LRP4","ENST00000378623"
"4116","ENSG00000134569","LRP4","ENST00000529604"
"4117","ENSG00000134569","LRP4","ENST00000527656"
"4118","ENSG00000134569","LRP4","ENST00000529921"
"4119","ENSG00000134569","LRP4","ENST00000534404"
"4120","ENSG00000135049","AGTPBP1","ENST00000376083"
"4121","ENSG00000135049","AGTPBP1","ENST00000357081"
"4122","ENSG00000135049","AGTPBP1","ENST00000628899"
"4123","ENSG00000135049","AGTPBP1","ENST00000489265"
"4124","ENSG00000135049","AGTPBP1","ENST00000376081"
"4125","ENSG00000135049","AGTPBP1","ENST00000491784"
"4126","ENSG00000135049","AGTPBP1","ENST00000376080"
"4127","ENSG00000135049","AGTPBP1","ENST00000337006"
"4128","ENSG00000206053","HN1L","ENST00000569256"
"4129","ENSG00000206053","HN1L","ENST00000248098"
"4130","ENSG00000206053","HN1L","ENST00000567717"
"4131","ENSG00000206053","HN1L","ENST00000562684"
"4132","ENSG00000206053","HN1L","ENST00000561516"
"4133","ENSG00000206053","HN1L","ENST00000382711"
"4134","ENSG00000206053","HN1L","ENST00000566742"
"4135","ENSG00000206053","HN1L","ENST00000566925"
"4136","ENSG00000206053","HN1L","ENST00000569765"
"4137","ENSG00000206053","HN1L","ENST00000566691"
"4138","ENSG00000206053","HN1L","ENST00000382710"
"4139","ENSG00000206053","HN1L","ENST00000565851"
"4140","ENSG00000206053","HN1L","ENST00000568376"
"4141","ENSG00000206053","HN1L","ENST00000562569"
"4142","ENSG00000012983","MAP4K5","ENST00000554990"
"4143","ENSG00000012983","MAP4K5","ENST00000013125"
"4144","ENSG00000012983","MAP4K5","ENST00000557124"
"4145","ENSG00000012983","MAP4K5","ENST00000557210"
"4146","ENSG00000012983","MAP4K5","ENST00000554091"
"4147","ENSG00000012983","MAP4K5","ENST00000557578"
"4148","ENSG00000012983","MAP4K5","ENST00000555216"
"4149","ENSG00000012983","MAP4K5","ENST00000557390"
"4150","ENSG00000012983","MAP4K5","ENST00000554066"
"4151","ENSG00000012983","MAP4K5","ENST00000554273"
"4152","ENSG00000067141","NEO1","ENST00000339362"
"4153","ENSG00000067141","NEO1","ENST00000560262"
"4154","ENSG00000067141","NEO1","ENST00000558964"
"4155","ENSG00000067141","NEO1","ENST00000558485"
"4156","ENSG00000067141","NEO1","ENST00000560328"
"4157","ENSG00000067141","NEO1","ENST00000560352"
"4158","ENSG00000067141","NEO1","ENST00000560407"
"4159","ENSG00000067141","NEO1","ENST00000558807"
"4160","ENSG00000067141","NEO1","ENST00000560808"
"4161","ENSG00000067141","NEO1","ENST00000558886"
"4162","ENSG00000067141","NEO1","ENST00000261908"
"4163","ENSG00000152558","TMEM123","ENST00000361236"
"4164","ENSG00000152558","TMEM123","ENST00000398136"
"4165","ENSG00000152558","TMEM123","ENST00000532161"
"4166","ENSG00000152558","TMEM123","ENST00000528969"
"4167","ENSG00000152558","TMEM123","ENST00000529492"
"4168","ENSG00000152558","TMEM123","ENST00000525577"
"4169","ENSG00000152558","TMEM123","ENST00000531103"
"4170","ENSG00000152558","TMEM123","ENST00000526676"
"4171","ENSG00000156966","B3GNT7","ENST00000287590"
"4172","ENSG00000156966","B3GNT7","ENST00000479618"
"4173","ENSG00000170234","PWWP2A","ENST00000524050"
"4174","ENSG00000170234","PWWP2A","ENST00000456329"
"4175","ENSG00000170234","PWWP2A","ENST00000521424"
"4176","ENSG00000170234","PWWP2A","ENST00000523662"
"4177","ENSG00000170234","PWWP2A","ENST00000307063"
"4178","ENSG00000170234","PWWP2A","ENST00000520662"
"4179","ENSG00000177807","KCNJ10","ENST00000637644"
"4180","ENSG00000177807","KCNJ10","ENST00000368089"
"4181","ENSG00000177807","KCNJ10","ENST00000636689"
"4182","ENSG00000177807","KCNJ10","ENST00000509700"
"4183","ENSG00000180071","ANKRD18A","ENST00000602295"
"4184","ENSG00000180071","ANKRD18A","ENST00000399703"
"4185","ENSG00000180071","ANKRD18A","ENST00000475234"
"4186","ENSG00000254081","LINC01299","ENST00000520902"
"4187","ENSG00000163697","APBB2","ENST00000295974"
"4188","ENSG00000163697","APBB2","ENST00000513140"
"4189","ENSG00000163697","APBB2","ENST00000513611"
"4190","ENSG00000163697","APBB2","ENST00000508593"
"4191","ENSG00000163697","APBB2","ENST00000502841"
"4192","ENSG00000163697","APBB2","ENST00000506352"
"4193","ENSG00000163697","APBB2","ENST00000504305"
"4194","ENSG00000163697","APBB2","ENST00000502687"
"4195","ENSG00000163697","APBB2","ENST00000510925"
"4196","ENSG00000163697","APBB2","ENST00000512510"
"4197","ENSG00000163697","APBB2","ENST00000510670"
"4198","ENSG00000163697","APBB2","ENST00000514920"
"4199","ENSG00000163697","APBB2","ENST00000507831"
"4200","ENSG00000163697","APBB2","ENST00000513516"
"4201","ENSG00000163697","APBB2","ENST00000513493"
"4202","ENSG00000163697","APBB2","ENST00000514094"
"4203","ENSG00000163697","APBB2","ENST00000509475"
"4204","ENSG00000163697","APBB2","ENST00000504484"
"4205","ENSG00000163697","APBB2","ENST00000511120"
"4206","ENSG00000163697","APBB2","ENST00000509446"
"4207","ENSG00000163697","APBB2","ENST00000508707"
"4208","ENSG00000163697","APBB2","ENST00000503264"
"4209","ENSG00000163697","APBB2","ENST00000508676"
"4210","ENSG00000163697","APBB2","ENST00000503503"
"4211","ENSG00000163697","APBB2","ENST00000506999"
"4212","ENSG00000163697","APBB2","ENST00000503555"
"4213","ENSG00000163697","APBB2","ENST00000511572"
"4214","ENSG00000163697","APBB2","ENST00000502682"
"4215","ENSG00000163697","APBB2","ENST00000505266"
"4216","ENSG00000163697","APBB2","ENST00000543538"
"4217","ENSG00000135905","DOCK10","ENST00000409592"
"4218","ENSG00000135905","DOCK10","ENST00000258390"
"4219","ENSG00000135905","DOCK10","ENST00000535663"
"4220","ENSG00000135905","DOCK10","ENST00000492251"
"4221","ENSG00000135905","DOCK10","ENST00000422684"
"4222","ENSG00000135905","DOCK10","ENST00000489831"
"4223","ENSG00000135905","DOCK10","ENST00000472652"
"4224","ENSG00000135905","DOCK10","ENST00000492369"
"4225","ENSG00000135905","DOCK10","ENST00000543715"
"4226","ENSG00000135905","DOCK10","ENST00000471810"
"4227","ENSG00000135905","DOCK10","ENST00000474102"
"4228","ENSG00000135905","DOCK10","ENST00000435582"
"4229","ENSG00000135905","DOCK10","ENST00000458608"
"4230","ENSG00000175305","CCNE2","ENST00000520509"
"4231","ENSG00000175305","CCNE2","ENST00000396133"
"4232","ENSG00000175305","CCNE2","ENST00000524224"
"4233","ENSG00000175305","CCNE2","ENST00000523476"
"4234","ENSG00000175305","CCNE2","ENST00000521809"
"4235","ENSG00000175305","CCNE2","ENST00000519889"
"4236","ENSG00000175305","CCNE2","ENST00000517487"
"4237","ENSG00000175305","CCNE2","ENST00000308108"
"4238","ENSG00000139793","MBNL2","ENST00000397601"
"4239","ENSG00000139793","MBNL2","ENST00000469707"
"4240","ENSG00000139793","MBNL2","ENST00000345429"
"4241","ENSG00000139793","MBNL2","ENST00000449284"
"4242","ENSG00000139793","MBNL2","ENST00000343600"
"4243","ENSG00000139793","MBNL2","ENST00000376673"
"4244","ENSG00000075223","SEMA3C","ENST00000265361"
"4245","ENSG00000075223","SEMA3C","ENST00000419255"
"4246","ENSG00000075223","SEMA3C","ENST00000458729"
"4247","ENSG00000075223","SEMA3C","ENST00000475955"
"4248","ENSG00000075223","SEMA3C","ENST00000459652"
"4249","ENSG00000075223","SEMA3C","ENST00000411788"
"4250","ENSG00000075223","SEMA3C","ENST00000427167"
"4251","ENSG00000075223","SEMA3C","ENST00000487621"
"4252","ENSG00000075223","SEMA3C","ENST00000470581"
"4253","ENSG00000068885","IFT80","ENST00000326448"
"4254","ENSG00000068885","IFT80","ENST00000483465"
"4255","ENSG00000068885","IFT80","ENST00000496589"
"4256","ENSG00000068885","IFT80","ENST00000487943"
"4257","ENSG00000068885","IFT80","ENST00000478278"
"4258","ENSG00000068885","IFT80","ENST00000463240"
"4259","ENSG00000068885","IFT80","ENST00000483325"
"4260","ENSG00000068885","IFT80","ENST00000472555"
"4261","ENSG00000068885","IFT80","ENST00000461213"
"4262","ENSG00000068885","IFT80","ENST00000478460"
"4263","ENSG00000068885","IFT80","ENST00000484963"
"4264","ENSG00000068885","IFT80","ENST00000465537"
"4265","ENSG00000068885","IFT80","ENST00000472773"
"4266","ENSG00000068885","IFT80","ENST00000475677"
"4267","ENSG00000068885","IFT80","ENST00000498409"
"4268","ENSG00000068885","IFT80","ENST00000468218"
"4269","ENSG00000068885","IFT80","ENST00000486856"
"4270","ENSG00000068885","IFT80","ENST00000478370"
"4271","ENSG00000068885","IFT80","ENST00000477495"
"4272","ENSG00000068885","IFT80","ENST00000482317"
"4273","ENSG00000068885","IFT80","ENST00000465972"
"4274","ENSG00000068885","IFT80","ENST00000489004"
"4275","ENSG00000068885","IFT80","ENST00000468327"
"4276","ENSG00000068885","IFT80","ENST00000478536"
"4277","ENSG00000068885","IFT80","ENST00000498145"
"4278","ENSG00000068885","IFT80","ENST00000467254"
"4279","ENSG00000068885","IFT80","ENST00000466326"
"4280","ENSG00000072041","SLC6A15","ENST00000266682"
"4281","ENSG00000072041","SLC6A15","ENST00000309283"
"4282","ENSG00000072041","SLC6A15","ENST00000552192"
"4283","ENSG00000072041","SLC6A15","ENST00000548267"
"4284","ENSG00000072041","SLC6A15","ENST00000551818"
"4285","ENSG00000072041","SLC6A15","ENST00000551388"
"4286","ENSG00000072041","SLC6A15","ENST00000551612"
"4287","ENSG00000072041","SLC6A15","ENST00000450363"
"4288","ENSG00000072041","SLC6A15","ENST00000547240"
"4289","ENSG00000072041","SLC6A15","ENST00000549540"
"4290","ENSG00000072041","SLC6A15","ENST00000551010"
"4291","ENSG00000112276","BVES","ENST00000314641"
"4292","ENSG00000112276","BVES","ENST00000336775"
"4293","ENSG00000112276","BVES","ENST00000446408"
"4294","ENSG00000180929","GPR62","ENST00000322241"
"4295","ENSG00000148158","SNX30","ENST00000374232"
"4296","ENSG00000148158","SNX30","ENST00000416585"
"4297","ENSG00000148158","SNX30","ENST00000604751"
"4298","ENSG00000273507","RP11-50D16.4","ENST00000618106"
"4299","ENSG00000273507","RP11-50D16.4","ENST00000614005"
"4300","ENSG00000260664","AC004158.3","ENST00000564508"
"4301","ENSG00000260664","AC004158.3","ENST00000624327"
"4302","ENSG00000065534","MYLK","ENST00000360772"
"4303","ENSG00000065534","MYLK","ENST00000418370"
"4304","ENSG00000065534","MYLK","ENST00000578202"
"4305","ENSG00000065534","MYLK","ENST00000464489"
"4306","ENSG00000065534","MYLK","ENST00000346322"
"4307","ENSG00000065534","MYLK","ENST00000583087"
"4308","ENSG00000065534","MYLK","ENST00000475616"
"4309","ENSG00000065534","MYLK","ENST00000515434"
