"","GENEID","SYMBOL","TXID"
"517","ENSG00000073849","ST6GAL1","ENST00000446170"
"518","ENSG00000073849","ST6GAL1","ENST00000448449"
"519","ENSG00000073849","ST6GAL1","ENST00000464827"
"520","ENSG00000073849","ST6GAL1","ENST00000442023"
"521","ENSG00000073849","ST6GAL1","ENST00000470633"
"522","ENSG00000073849","ST6GAL1","ENST00000457772"
"523","ENSG00000087253","LPCAT2","ENST00000262134"
"524","ENSG00000087253","LPCAT2","ENST00000566911"
"525","ENSG00000087253","LPCAT2","ENST00000564084"
"526","ENSG00000087253","LPCAT2","ENST00000566915"
"527","ENSG00000087253","LPCAT2","ENST00000563095"
"528","ENSG00000087253","LPCAT2","ENST00000566375"
"529","ENSG00000087253","LPCAT2","ENST00000565056"
"530","ENSG00000087253","LPCAT2","ENST00000562299"
"531","ENSG00000204472","AIF1","ENST00000376059"
"532","ENSG00000204472","AIF1","ENST00000497362"
"533","ENSG00000204472","AIF1","ENST00000337917"
"534","ENSG00000204472","AIF1","ENST00000466820"
"535","ENSG00000204472","AIF1","ENST00000376049"
"536","ENSG00000206428","AIF1","ENST00000383474"
"537","ENSG00000206428","AIF1","ENST00000488491"
"538","ENSG00000206428","AIF1","ENST00000417200"
"539","ENSG00000206428","AIF1","ENST00000470803"
"540","ENSG00000206428","AIF1","ENST00000498174"
"541","ENSG00000206428","AIF1","ENST00000383473"
"542","ENSG00000234836","AIF1","ENST00000425748"
"543","ENSG00000234836","AIF1","ENST00000469692"
"544","ENSG00000234836","AIF1","ENST00000454372"
"545","ENSG00000234836","AIF1","ENST00000489685"
"546","ENSG00000234836","AIF1","ENST00000471330"
"547","ENSG00000234836","AIF1","ENST00000416422"
"548","ENSG00000235588","AIF1","ENST00000440907"
"549","ENSG00000235588","AIF1","ENST00000486737"
"550","ENSG00000235588","AIF1","ENST00000412407"
"551","ENSG00000235588","AIF1","ENST00000495860"
"552","ENSG00000235588","AIF1","ENST00000481716"
"553","ENSG00000235588","AIF1","ENST00000424944"
"554","ENSG00000235985","AIF1","ENST00000413349"
"555","ENSG00000235985","AIF1","ENST00000489150"
"556","ENSG00000235985","AIF1","ENST00000437985"
"557","ENSG00000235985","AIF1","ENST00000468277"
"558","ENSG00000235985","AIF1","ENST00000494099"
"559","ENSG00000235985","AIF1","ENST00000415830"
"560","ENSG00000237727","AIF1","ENST00000414149"
"561","ENSG00000237727","AIF1","ENST00000462008"
"562","ENSG00000237727","AIF1","ENST00000454573"
"563","ENSG00000237727","AIF1","ENST00000459762"
"564","ENSG00000237727","AIF1","ENST00000470141"
"565","ENSG00000237727","AIF1","ENST00000419376"
"566","ENSG00000158869","FCER1G","ENST00000490414"
"567","ENSG00000158869","FCER1G","ENST00000367992"
"568","ENSG00000158869","FCER1G","ENST00000289902"
"569","ENSG00000165457","FOLR2","ENST00000449475"
"570","ENSG00000165457","FOLR2","ENST00000298223"
"571","ENSG00000165457","FOLR2","ENST00000454954"
"572","ENSG00000165457","FOLR2","ENST00000541003"
"573","ENSG00000165457","FOLR2","ENST00000539412"
"574","ENSG00000165457","FOLR2","ENST00000536778"
"575","ENSG00000165457","FOLR2","ENST00000535625"
"576","ENSG00000165457","FOLR2","ENST00000321324"
"577","ENSG00000165457","FOLR2","ENST00000538353"
"578","ENSG00000165457","FOLR2","ENST00000619261"
"579","ENSG00000082074","FYB","ENST00000351578"
"580","ENSG00000082074","FYB","ENST00000515010"
"581","ENSG00000082074","FYB","ENST00000505428"
"582","ENSG00000082074","FYB","ENST00000512982"
"583","ENSG00000082074","FYB","ENST00000510188"
"584","ENSG00000082074","FYB","ENST00000512138"
"585","ENSG00000082074","FYB","ENST00000506557"
"586","ENSG00000082074","FYB","ENST00000509072"
"587","ENSG00000082074","FYB","ENST00000504542"
"588","ENSG00000082074","FYB","ENST00000503065"
"589","ENSG00000163376","KBTBD8","ENST00000484414"
"590","ENSG00000163376","KBTBD8","ENST00000469661"
"591","ENSG00000163376","KBTBD8","ENST00000460576"
"592","ENSG00000163376","KBTBD8","ENST00000417314"
"593","ENSG00000163376","KBTBD8","ENST00000460784"
"594","ENSG00000122641","INHBA","ENST00000416150"
"595","ENSG00000122641","INHBA","ENST00000242208"
"596","ENSG00000122641","INHBA","ENST00000464515"
"597","ENSG00000122641","INHBA","ENST00000442711"
"598","ENSG00000122641","INHBA","ENST00000638023"
"599","ENSG00000095585","BLNK","ENST00000224337"
"600","ENSG00000095585","BLNK","ENST00000371176"
"601","ENSG00000095585","BLNK","ENST00000485193"
"602","ENSG00000095585","BLNK","ENST00000467799"
"603","ENSG00000095585","BLNK","ENST00000468252"
"604","ENSG00000095585","BLNK","ENST00000472763"
"605","ENSG00000095585","BLNK","ENST00000495266"
"606","ENSG00000095585","BLNK","ENST00000427367"
"607","ENSG00000095585","BLNK","ENST00000413476"
"608","LRG_21","BLNK","LRG_21t1"
"609","ENSG00000170677","SOCS6","ENST00000397942"
"610","ENSG00000170677","SOCS6","ENST00000578377"
"611","ENSG00000170677","SOCS6","ENST00000582322"
"612","ENSG00000134070","IRAK2","ENST00000256458"
"613","ENSG00000135124","P2RX4","ENST00000337233"
"614","ENSG00000135124","P2RX4","ENST00000359949"
"615","ENSG00000135124","P2RX4","ENST00000543430"
"616","ENSG00000135124","P2RX4","ENST00000540930"
"617","ENSG00000135124","P2RX4","ENST00000543318"
"618","ENSG00000135124","P2RX4","ENST00000499638"
"619","ENSG00000135124","P2RX4","ENST00000543984"
"620","ENSG00000135124","P2RX4","ENST00000538701"
"621","ENSG00000135124","P2RX4","ENST00000542067"
"622","ENSG00000135124","P2RX4","ENST00000541187"
"623","ENSG00000135124","P2RX4","ENST00000538417"
"624","ENSG00000135124","P2RX4","ENST00000314442"
"625","ENSG00000135124","P2RX4","ENST00000397924"
"626","ENSG00000135124","P2RX4","ENST00000543171"
"627","ENSG00000168421","RHOH","ENST00000505618"
"628","ENSG00000168421","RHOH","ENST00000507851"
"629","ENSG00000168421","RHOH","ENST00000503754"
"630","ENSG00000168421","RHOH","ENST00000508513"
"631","ENSG00000168421","RHOH","ENST00000511967"
"632","ENSG00000168421","RHOH","ENST00000503941"
"633","ENSG00000168421","RHOH","ENST00000381799"
"634","ENSG00000168421","RHOH","ENST00000514839"
"635","ENSG00000168421","RHOH","ENST00000513894"
"636","ENSG00000168421","RHOH","ENST00000515702"
"637","ENSG00000168421","RHOH","ENST00000515718"
"638","ENSG00000168421","RHOH","ENST00000515503"
"639","ENSG00000168421","RHOH","ENST00000514143"
"640","ENSG00000168421","RHOH","ENST00000504638"
"641","ENSG00000168421","RHOH","ENST00000511121"
"642","ENSG00000168421","RHOH","ENST00000503978"
"643","ENSG00000168421","RHOH","ENST00000615577"
"644","ENSG00000168421","RHOH","ENST00000613272"
"645","ENSG00000168421","RHOH","ENST00000617441"
"646","ENSG00000168421","RHOH","ENST00000622175"
"647","ENSG00000168421","RHOH","ENST00000619474"
"648","ENSG00000168421","RHOH","ENST00000615083"
"649","ENSG00000168421","RHOH","ENST00000610353"
"650","ENSG00000168421","RHOH","ENST00000614836"
"651","ENSG00000145685","LHFPL2","ENST00000515007"
"652","ENSG00000145685","LHFPL2","ENST00000502722"
"653","ENSG00000145685","LHFPL2","ENST00000503686"
"654","ENSG00000145685","LHFPL2","ENST00000512759"
"655","ENSG00000145685","LHFPL2","ENST00000510949"
"656","ENSG00000145685","LHFPL2","ENST00000515349"
"657","ENSG00000145685","LHFPL2","ENST00000514587"
"658","ENSG00000145685","LHFPL2","ENST00000380345"
"659","ENSG00000282608","ADORA3","ENST00000241356"
"660","ENSG00000282608","ADORA3","ENST00000632535"
"661","ENSG00000282608","ADORA3","ENST00000495493"
"662","ENSG00000282608","ADORA3","ENST00000486342"
"663","LRG_424","ADORA3","LRG_424t1"
"664","ENSG00000130775","THEMIS2","ENST00000373925"
"665","ENSG00000130775","THEMIS2","ENST00000373927"
"666","ENSG00000130775","THEMIS2","ENST00000427466"
"667","ENSG00000130775","THEMIS2","ENST00000442118"
"668","ENSG00000130775","THEMIS2","ENST00000467258"
"669","ENSG00000130775","THEMIS2","ENST00000373921"
"670","ENSG00000130775","THEMIS2","ENST00000466068"
"671","ENSG00000130775","THEMIS2","ENST00000482828"
"672","ENSG00000130775","THEMIS2","ENST00000456990"
"673","ENSG00000130775","THEMIS2","ENST00000492877"
"674","ENSG00000130775","THEMIS2","ENST00000328928"
"675","ENSG00000123338","NCKAP1L","ENST00000293373"
"676","ENSG00000123338","NCKAP1L","ENST00000548221"
"677","ENSG00000123338","NCKAP1L","ENST00000547500"
"678","ENSG00000123338","NCKAP1L","ENST00000545638"
"679","ENSG00000123338","NCKAP1L","ENST00000552211"
"680","ENSG00000123338","NCKAP1L","ENST00000548916"
"681","ENSG00000123338","NCKAP1L","ENST00000549451"
"682","ENSG00000123338","NCKAP1L","ENST00000548980"
"683","ENSG00000196664","TLR7","ENST00000380659"
"684","ENSG00000196664","TLR7","ENST00000484204"
"685","ENSG00000145569","FAM105A","ENST00000274217"
"686","ENSG00000145569","FAM105A","ENST00000513825"
"687","ENSG00000145569","FAM105A","ENST00000506258"
"688","ENSG00000162645","GBP2","ENST00000464839"
"689","ENSG00000162645","GBP2","ENST00000370466"
"690","ENSG00000162645","GBP2","ENST00000493802"
"691","ENSG00000162645","GBP2","ENST00000463660"
"692","ENSG00000175899","A2M","ENST00000543436"
"693","ENSG00000175899","A2M","ENST00000495442"
"694","ENSG00000175899","A2M","ENST00000495709"
"695","ENSG00000175899","A2M","ENST00000318602"
"696","ENSG00000175899","A2M","ENST00000545828"
"697","ENSG00000175899","A2M","ENST00000542567"
"698","ENSG00000175899","A2M","ENST00000462568"
"699","ENSG00000175899","A2M","ENST00000546069"
"700","ENSG00000175899","A2M","ENST00000472360"
"701","ENSG00000175899","A2M","ENST00000539638"
"702","ENSG00000175899","A2M","ENST00000404455"
"703","ENSG00000175899","A2M","ENST00000467091"
"704","ENSG00000175899","A2M","ENST00000497324"
"705","ENSG00000104043","ATP8B4","ENST00000558498"
"706","ENSG00000104043","ATP8B4","ENST00000559726"
"707","ENSG00000104043","ATP8B4","ENST00000559829"
"708","ENSG00000104043","ATP8B4","ENST00000560479"
"709","ENSG00000104043","ATP8B4","ENST00000557955"
"710","ENSG00000104043","ATP8B4","ENST00000558906"
"711","ENSG00000104043","ATP8B4","ENST00000558203"
"712","ENSG00000104043","ATP8B4","ENST00000560354"
"713","ENSG00000104043","ATP8B4","ENST00000560161"
"714","ENSG00000104043","ATP8B4","ENST00000561385"
"715","ENSG00000104043","ATP8B4","ENST00000559998"
"716","ENSG00000104043","ATP8B4","ENST00000561104"
"717","ENSG00000104043","ATP8B4","ENST00000558458"
"718","ENSG00000104043","ATP8B4","ENST00000558959"
"719","ENSG00000104043","ATP8B4","ENST00000560437"
"720","ENSG00000104043","ATP8B4","ENST00000558024"
"721","ENSG00000104043","ATP8B4","ENST00000558829"
"722","ENSG00000104043","ATP8B4","ENST00000284509"
"723","ENSG00000138670","RASGEF1B","ENST00000509081"
"724","ENSG00000138670","RASGEF1B","ENST00000264400"
"725","ENSG00000138670","RASGEF1B","ENST00000638048"
"726","ENSG00000138670","RASGEF1B","ENST00000335927"
"727","ENSG00000138670","RASGEF1B","ENST00000504863"
"728","ENSG00000138670","RASGEF1B","ENST00000436139"
"729","ENSG00000138670","RASGEF1B","ENST00000514889"
"730","ENSG00000138670","RASGEF1B","ENST00000507538"
"731","ENSG00000138670","RASGEF1B","ENST00000512716"
"732","ENSG00000138670","RASGEF1B","ENST00000514050"
"733","ENSG00000138670","RASGEF1B","ENST00000512343"
"734","ENSG00000138670","RASGEF1B","ENST00000510780"
"735","ENSG00000138670","RASGEF1B","ENST00000508294"
"736","ENSG00000138670","RASGEF1B","ENST00000613784"
"737","ENSG00000185811","IKZF1","ENST00000484847"
"738","ENSG00000185811","IKZF1","ENST00000413698"
"739","ENSG00000185811","IKZF1","ENST00000359197"
"740","ENSG00000185811","IKZF1","ENST00000331340"
"741","ENSG00000185811","IKZF1","ENST00000438033"
"742","ENSG00000185811","IKZF1","ENST00000439701"
"743","ENSG00000185811","IKZF1","ENST00000492782"
"744","ENSG00000185811","IKZF1","ENST00000462201"
"745","ENSG00000185811","IKZF1","ENST00000471793"
"746","ENSG00000185811","IKZF1","ENST00000426121"
"747","ENSG00000185811","IKZF1","ENST00000492119"
"748","ENSG00000185811","IKZF1","ENST00000349824"
"749","ENSG00000185811","IKZF1","ENST00000343574"
"750","ENSG00000185811","IKZF1","ENST00000357364"
"751","ENSG00000185811","IKZF1","ENST00000440768"
"752","ENSG00000185811","IKZF1","ENST00000346667"
"753","ENSG00000185811","IKZF1","ENST00000612658"
"754","ENSG00000185811","IKZF1","ENST00000615491"
"755","ENSG00000148908","RGS10","ENST00000369101"
"756","ENSG00000148908","RGS10","ENST00000369103"
"757","ENSG00000148908","RGS10","ENST00000469575"
"758","ENSG00000148908","RGS10","ENST00000473563"
"759","ENSG00000148908","RGS10","ENST00000392865"
"760","ENSG00000159216","RUNX1","ENST00000344691"
"761","ENSG00000159216","RUNX1","ENST00000300305"
"762","ENSG00000159216","RUNX1","ENST00000482318"
"763","ENSG00000159216","RUNX1","ENST00000399240"
"764","ENSG00000159216","RUNX1","ENST00000479325"
"765","ENSG00000159216","RUNX1","ENST00000358356"
"766","ENSG00000159216","RUNX1","ENST00000469087"
"767","ENSG00000159216","RUNX1","ENST00000399237"
"768","ENSG00000159216","RUNX1","ENST00000467577"
"769","ENSG00000159216","RUNX1","ENST00000455571"
"770","ENSG00000159216","RUNX1","ENST00000475045"
"771","ENSG00000159216","RUNX1","ENST00000416754"
"772","ENSG00000159216","RUNX1","ENST00000468726"
"773","ENSG00000159216","RUNX1","ENST00000467692"
"774","ENSG00000159216","RUNX1","ENST00000494829"
"775","ENSG00000159216","RUNX1","ENST00000460207"
"776","ENSG00000159216","RUNX1","ENST00000437180"
"777","LRG_482","RUNX1","LRG_482t1"
"778","ENSG00000162367","TAL1","ENST00000371884"
"779","ENSG00000162367","TAL1","ENST00000294339"
"780","ENSG00000162367","TAL1","ENST00000459729"
"781","ENSG00000162367","TAL1","ENST00000464796"
"782","ENSG00000162367","TAL1","ENST00000481091"
"783","ENSG00000162367","TAL1","ENST00000465912"
"784","ENSG00000143226","FCGR2A","ENST00000461298"
"785","ENSG00000143226","FCGR2A","ENST00000459885"
"786","ENSG00000143226","FCGR2A","ENST00000486608"
"787","ENSG00000143226","FCGR2A","ENST00000491841"
"788","ENSG00000143226","FCGR2A","ENST00000483665"
"789","ENSG00000143226","FCGR2A","ENST00000497474"
"790","ENSG00000143226","FCGR2A","ENST00000482233"
"791","ENSG00000143226","FCGR2A","ENST00000467525"
"792","ENSG00000143226","FCGR2A","ENST00000471026"
"793","ENSG00000143226","FCGR2A","ENST00000473080"
"794","ENSG00000143226","FCGR2A","ENST00000536731"
"795","ENSG00000143226","FCGR2A","ENST00000467654"
"796","ENSG00000143226","FCGR2A","ENST00000367972"
"797","ENSG00000143226","FCGR2A","ENST00000271450"
"798","ENSG00000120337","TNFSF18","ENST00000404377"
"799","ENSG00000111252","SH2B3","ENST00000341259"
"800","ENSG00000111252","SH2B3","ENST00000550925"
"801","ENSG00000111252","SH2B3","ENST00000538307"
"802","LRG_621","SH2B3","LRG_621t1"
"803","LRG_621","SH2B3","LRG_621t2"
"804","ENSG00000043462","LCP2","ENST00000046794"
"805","ENSG00000043462","LCP2","ENST00000520322"
"806","ENSG00000043462","LCP2","ENST00000521416"
"807","ENSG00000043462","LCP2","ENST00000523369"
"808","ENSG00000043462","LCP2","ENST00000520344"
"809","ENSG00000043462","LCP2","ENST00000519594"
"810","ENSG00000043462","LCP2","ENST00000522760"
"811","ENSG00000043462","LCP2","ENST00000522823"
"812","ENSG00000043462","LCP2","ENST00000519149"
"813","ENSG00000043462","LCP2","ENST00000628092"
"814","ENSG00000172578","KLHL6","ENST00000341319"
"815","ENSG00000172578","KLHL6","ENST00000468734"
"816","ENSG00000172578","KLHL6","ENST00000489245"
"817","ENSG00000172578","KLHL6","ENST00000487643"
"818","ENSG00000162924","REL","ENST00000295025"
"819","ENSG00000162924","REL","ENST00000394479"
"820","ENSG00000169896","ITGAM","ENST00000287497"
"821","ENSG00000169896","ITGAM","ENST00000544665"
"822","ENSG00000169896","ITGAM","ENST00000570242"
"823","ENSG00000169896","ITGAM","ENST00000567031"
"824","ENSG00000169896","ITGAM","ENST00000561838"
"825","ENSG00000169896","ITGAM","ENST00000567178"
"826","ENSG00000169896","ITGAM","ENST00000569746"
"827","ENSG00000169896","ITGAM","ENST00000565142"
"828","ENSG00000169403","PTAFR","ENST00000373857"
"829","ENSG00000169403","PTAFR","ENST00000305392"
"830","ENSG00000169403","PTAFR","ENST00000539896"
"831","ENSG00000180353","HCLS1","ENST00000314583"
"832","ENSG00000180353","HCLS1","ENST00000473883"
"833","ENSG00000180353","HCLS1","ENST00000428394"
"834","ENSG00000180353","HCLS1","ENST00000495491"
"835","ENSG00000180353","HCLS1","ENST00000464274"
"836","ENSG00000180353","HCLS1","ENST00000487290"
"837","ENSG00000180353","HCLS1","ENST00000481314"
"838","ENSG00000180353","HCLS1","ENST00000497391"
"839","ENSG00000180353","HCLS1","ENST00000488033"
"840","ENSG00000180353","HCLS1","ENST00000468693"
"841","ENSG00000180353","HCLS1","ENST00000491824"
"842","ENSG00000180353","HCLS1","ENST00000479994"
"843","ENSG00000261997","RP11-212I21.4","ENST00000576365"
"844","ENSG00000185862","EVI2B","ENST00000330927"
"845","ENSG00000185862","EVI2B","ENST00000577894"
"846","ENSG00000155629","PIK3AP1","ENST00000339364"
"847","ENSG00000155629","PIK3AP1","ENST00000371110"
"848","ENSG00000155629","PIK3AP1","ENST00000371109"
"849","ENSG00000155629","PIK3AP1","ENST00000467625"
"850","ENSG00000155629","PIK3AP1","ENST00000489982"
"851","ENSG00000155629","PIK3AP1","ENST00000468783"
"852","ENSG00000157557","ETS2","ENST00000360214"
"853","ENSG00000157557","ETS2","ENST00000360938"
"854","ENSG00000157557","ETS2","ENST00000432278"
"855","ENSG00000157557","ETS2","ENST00000456966"
"856","ENSG00000169429","CXCL8","ENST00000307407"
"857","ENSG00000169429","CXCL8","ENST00000401931"
"858","ENSG00000169429","CXCL8","ENST00000483500"
"859","ENSG00000105851","PIK3CG","ENST00000440650"
"860","ENSG00000105851","PIK3CG","ENST00000496166"
"861","ENSG00000105851","PIK3CG","ENST00000473541"
"862","ENSG00000105851","PIK3CG","ENST00000359195"
"863","ENSG00000105851","PIK3CG","ENST00000466738"
"864","ENSG00000074706","IPCEF1","ENST00000470622"
"865","ENSG00000074706","IPCEF1","ENST00000265198"
"866","ENSG00000074706","IPCEF1","ENST00000422970"
"867","ENSG00000074706","IPCEF1","ENST00000522590"
"868","ENSG00000074706","IPCEF1","ENST00000367220"
"869","ENSG00000074706","IPCEF1","ENST00000519344"
"870","ENSG00000074706","IPCEF1","ENST00000519091"
"871","ENSG00000074706","IPCEF1","ENST00000484827"
"872","ENSG00000074706","IPCEF1","ENST00000517438"
"873","ENSG00000074706","IPCEF1","ENST00000519405"
"874","ENSG00000074706","IPCEF1","ENST00000519190"
"875","ENSG00000074706","IPCEF1","ENST00000518162"
"876","ENSG00000074706","IPCEF1","ENST00000520261"
"877","ENSG00000260314","MRC1","ENST00000569591"
"878","ENSG00000110079","MS4A4A","ENST00000532114"
"879","ENSG00000110079","MS4A4A","ENST00000337908"
"880","ENSG00000110079","MS4A4A","ENST00000343968"
"881","ENSG00000110079","MS4A4A","ENST00000527056"
"882","ENSG00000110079","MS4A4A","ENST00000529950"
"883","ENSG00000110079","MS4A4A","ENST00000529991"
"884","ENSG00000095970","TREM2","ENST00000373122"
